name,category,price,image,url,ram,memory/rom
điện thoại masstel fami p20,other,550000,https://cdn.tgdd.vn/products/images/42/220171/masstel-fami-p20-xanh-600x600-1-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-fami-p20,,
điện thoại masstel play 50,other,500000,https://cdn.tgdd.vn/products/images/42/232370/masstel-play-50-xanh-1-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-play-50,,
điện thoại mobell m529i,other,490000,https://cdn.tgdd.vn/products/images/42/232705/mobell-m529i-den-600x600-2-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-m529i,,
điện thoại energizer e100,other,490000,https://cdn.tgdd.vn/products/images/42/227006/energizer-e100-den-1-600x600.jpg,https://www.thegioididong.com/dtdd/energizer-e100,,
điện thoại nokia 110 (2019),nokia,480000,https://cdn.tgdd.vn/products/images/42/209788/nokia-110-2019-green-1-600x600.jpg,https://www.thegioididong.com/dtdd/nokia-110-2019,,
điện thoại masstel izi 300,other,450000,https://cdn.tgdd.vn/products/images/42/212227/masstel-izi-300-black-new-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-izi-300,,
điện thoại itel it2590,other,450000,https://cdn.tgdd.vn/products/images/42/215831/itel-it2590-den-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/itel-it2590,,
điện thoại mobell m729,other,450000,https://cdn.tgdd.vn/products/images/42/196890/mobell-m729-vang-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-m729,,
điện thoại mobell m529,other,450000,https://cdn.tgdd.vn/products/images/42/142346/mobell-m529-den-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-m529,,
điện thoại itel it6131,other,400000,https://cdn.tgdd.vn/products/images/42/228570/itel-it6131-xanh-duong-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/itel-it6131,,
điện thoại mobell m389,other,390000,https://cdn.tgdd.vn/products/images/42/77857/mobell-m389-hong-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-m389,,
điện thoại masstel izi 230,other,380000,https://cdn.tgdd.vn/products/images/42/226346/masstel-izi-230-den-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-izi-230,,
điện thoại nokia 105 dual (2019),nokia,380000,https://cdn.tgdd.vn/products/images/42/207957/nokia-105-2019-blue-1-600x600.jpg,https://www.thegioididong.com/dtdd/nokia-105-2019,,
điện thoại nokia 105 single sim (2019),nokia,370000,https://cdn.tgdd.vn/products/images/42/211934/nokia-105-2019-black-600x600.jpg,https://www.thegioididong.com/dtdd/nokia-105-single-sim-2019,,
điện thoại itel it5071,other,330000,https://cdn.tgdd.vn/products/images/42/228569/itel-it5071-xanh-600x600.jpg,https://www.thegioididong.com/dtdd/itel-it5071,,
điện thoại masstel izi 220,other,330000,https://cdn.tgdd.vn/products/images/42/234413/masstel-izi-220-den-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-izi-220,,
điện thoại masstel fami 11,other,330000,https://cdn.tgdd.vn/products/images/42/237000/masstel-fami-11-black-2-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-fami-11,,
điện thoại masstel izi 206,other,290000,https://cdn.tgdd.vn/products/images/42/212190/masstel-izi-206-den-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-izi-206,,
điện thoại mobell m339,other,290000,https://cdn.tgdd.vn/products/images/42/139913/mobell-m339-do-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-m339,,
điện thoại energizer e12,other,270000,https://cdn.tgdd.vn/products/images/42/227005/energizer-e12-den-600x600.jpg,https://www.thegioididong.com/dtdd/energizer-e12,,
điện thoại itel it6120,other,260000,https://cdn.tgdd.vn/products/images/42/200045/itel-it6120-vang-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/itel-it6120,,
điện thoại masstel izi 200,other,250000,https://cdn.tgdd.vn/products/images/42/220181/masstel-izi-200-do-den-600x600-2-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-izi-200,,
điện thoại itel it5025,other,240000,https://cdn.tgdd.vn/products/images/42/204423/itel-it5025-xanh-duong-dam-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/itel-it5025,,
điện thoại mobell c310,other,230000,https://cdn.tgdd.vn/products/images/42/232704/mobell-c310-xanhthan-600x600-1-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-c310,,
điện thoại masstel izi 112,other,220000,https://cdn.tgdd.vn/products/images/42/212189/masstel-izi-112-den-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/masstel-izi-112,,
điện thoại itel it2171,other,210000,https://cdn.tgdd.vn/products/images/42/204125/itel-it-2171-xanh-duong-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/itel-it2171,,
điện thoại mobell m229 (2019),other,190000,https://cdn.tgdd.vn/products/images/42/203509/mobell-m229-do-new-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-m229-2019,,
điện thoại itel value 100,other,180000,https://cdn.tgdd.vn/products/images/42/211009/itel-value-100-black-test-1-4-600x600.jpg,https://www.thegioididong.com/dtdd/itel-value-100,,
điện thoại mobell m228,other,160000,https://cdn.tgdd.vn/products/images/42/85984/mobell-m228-xanhden-600x600-600x600.jpg,https://www.thegioididong.com/dtdd/mobell-m228,,
điện thoại oppo a12 (3gb/32gb) - hàng chính hãng,oppo,2.420.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/54/1b/6a/e9dc08e1a4e6eb6439442b2df5150aeb.jpg,https://tiki.vn/dien-thoai-oppo-a12-3gb-32gb-hang-chinh-hang-xanh-duong-p53827214.html,,
điện thoại realme c11 (2gb/32gb) - hàng chính hãng,realme,2.150.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c5/a1/cd/b9f3e343440b02c54f95a9034990e0d5.jpg,https://tiki.vn/dien-thoai-realme-c11-2gb-32gb-hang-chinh-hang-p58065346.html,,
điện thoại samsung galaxy a51 (6gb/128gb) - hàng chính hãng,samsung,5.790.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/82/95/cf/f11cddb33c745f8145e955e2c5c4b880.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-a51-128gb-6gb-hang-chinh-hang-p45339109.html,,
điện thoại vsmart live 4 (6gb/64gb) - hàng chính hãng,vsmart,3.699.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/cd/92/da/3360d9dcb541dd5d2aaa59ae0ad6b1c5.jpg,https://tiki.vn/dien-thoai-vsmart-live-4-hang-chinh-hang-p63839533.html,,
điện thoại vsmart joy 4 - hàng chính hãng,vsmart,2.790.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/52/db/ed/250ed1f223e0711ac9f3ea93ade7074d.jpg,https://tiki.vn/dien-thoai-vsmart-joy-4-hang-chinh-hang-p67910637.html,,
điện thoại samsung galaxy m31 (6gb/128gb) - hàng chính hãng,samsung,4.750.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/50/86/f1/8c08d595e64661d3d0d9438ca2194de3.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-m31-6gb-128gb-hang-chinh-hang-p58259141.html,,
điện thoại samsung galaxy m11 (3gb/32gb) - hàng chính hãng,samsung,2.750.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3c/2e/83/1fe324e3e614c92cce21f3bf70812998.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-m11-3gb-32gb-hang-chinh-hang-p52717588.html,,
điện thoại xiaomi poco m3 - hàng chính hãng,xiaomi,3.179.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/6a/fd/9f/e3ef030fb6a7e2a1439bc6ae88345bbd.png,https://tiki.vn/dien-thoai-xiaomi-poco-m3-hang-chinh-hang-p74240829.html,,
điện thoại iphone 11 64gb - hàng chính hãng,iphone,16.150.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/0c/62/39/31879ad1c9cf92b35e58749268ba4ff7.jpg,https://tiki.vn/dien-thoai-iphone-11-64gb-hang-chinh-hang-p32033717.html,,
điện thoại samsung galaxy a10s (2gb/32gb) - hàng chính hãng,samsung,2.250.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d7/84/2e/cb10342d637fe64e335dbd27f4f1700c.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-a10s-32gb-2gb-hang-chinh-hang-p25918805.html,,
điện thoại xiaomi redmi 9a (2gb/32gb) - hàng chính hãng,xiaomi,1.910.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d7/d3/86/92970c20cd8d10f281f079dba08b3d6b.jpg,https://tiki.vn/dien-thoai-xiaomi-redmi-9a-2gb-32gb-hang-chinh-hang-p57809866.html,,
điện thoại iphone 12 pro max 256gb - hàng chính hãng,iphone,32.090.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-12-pro-max-256gb-hang-chinh-hang-p71197117.html,,
điện thoại iphone 12 64gb - hàng chính hãng,iphone,20.490.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-12-hang-chinh-hang-p70766415.html,,
điện thoại samsung galaxy s20 fe - hàng chính hãng,samsung,14.990.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/14/8b/ba/29bd9f2e0707fc37cdb58d339ae81c90.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-s20-fe-hang-chinh-hang-p68693081.html,,
điện thoại oppo a93 2020 (8gb/128gb) - hàng chính hãng,oppo,5.790.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/9f/e7/2e/c8d7c6fad742cf1a15f1b6b34e59fd2b.jpg,https://tiki.vn/dien-thoai-oppo-a93-2020-8gb-128gb-hang-chinh-hang-p68596326.html,,
điện thoại oppo a73 2020 (6gb/128gb) - hàng chính hãng,oppo,4.490.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/df/48/86/d5d78cf9deede069da2e3b46346f96f0.jpg,https://tiki.vn/dien-thoai-oppo-a73-2020-6gb-128gb-hang-chinh-hang-p71159365.html,,
điện thoại vivo y1s - hàng chính hãng,vivo,2.073.700 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ac/e0/57/6f377a45a456cda76c40bbd79b64a0a3.png,https://tiki.vn/dien-thoai-vivo-y1s-hang-chinh-hang-p58444960.html,,
điện thoại iphone 12 mini 64gb - hàng chính hãng,iphone,16.990.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-12-mini-64gb-hang-chinh-hang-p71201117.html,,
điện thoại xiaomi redmi 9c - hàng chính hãng,xiaomi,2.490.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/06/f1/6a/8066360d53db70d28c15ba7e46514f0e.png,https://tiki.vn/dien-thoai-xiaomi-redmi-9c-hang-chinh-hang-p59519631.html,,
điện thoại realme c12 (3gb/32gb) - hàng chính hãng,realme,2.650.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/74/d7/d9/dc06485711b16a15283521a70be84cdf.jpg,https://tiki.vn/dien-thoai-realme-c12-hang-chinh-hang-p63453468.html,,
điện thoại iphone 11 128gb - hàng chính hãng,iphone,17.750.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/0c/62/39/499c08d6ec13cd33b33ee601d9e4251e.jpg,https://tiki.vn/dien-thoai-iphone-11-128gb-hang-chinh-hang-p32033730.html,,
điện thoại xiaomi redmi 9 - hàng chính hãng,xiaomi,2.890.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-xiaomi-redmi-9-hang-chinh-hang-p57127752.html,,
điện thoại samsung galaxy a02s (4gb/64gb) - đã kích hoạt bảo hành điện tử - hàng chính hãng,samsung,2.819.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-samsung-galaxy-a02s-4gb-64gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p75321775.html,,
điện thoại iphone xr 64gb - hàng chính hãng vn/a,iphone,11.999.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/e7/f9/79/cb88a67f068a7dd9ddd5ba33f8348e18.jpg,https://tiki.vn/dien-thoai-iphone-xr-64gb-hang-chinh-hang-p4538233.html,,
điện thoại xiaomi redmi note 10 (6gb/128gb) - hàng chính hãng,xiaomi,4.690.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/41/d5/c9/bc7c59cefdb708904bd758e3fbd29cbb.jpg,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10-6gb-128gb-hang-chinh-hang-p84709895.html,,
điện thoại vsmart star 4 (4gb/64gb) - hàng chính hãng,vsmart,2.290.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c4/bc/cc/21e30a265d74c43a2f01b1dac081a37d.jpg,https://tiki.vn/dien-thoai-vsmart-star-4-4gb-64gb-hang-chinh-hang-p59043375.html,,
điện thoại samsung galaxy a12 (4gb/128gb) - đã kích hoạt bảo hành điện tử - hàng chính hãng,samsung,3.590.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c8/b9/99/083b9bd97b812c8f02bf9f64088a851e.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-a12-4gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p74935377.html,,
điện thoại oppo reno 5 (8gb/128g) - hàng chính hãng,oppo,7.250.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3b/bc/93/99cfcf5400182bf7f17adb53141825c0.jpg,https://tiki.vn/dien-thoai-oppo-reno-5-8gb-128g-hang-chinh-hang-p74489817.html,,
điện thoại vsmart star 4 (2gb/16gb) - hàng chính hãng,vsmart,1.785.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c4/bc/cc/4d9c6ddebc9904b929c1823a8d1889f9.jpg,https://tiki.vn/dien-thoai-vsmart-star-4-2gb-16gb-hang-chinh-hang-p59043368.html,,
điện thoại vsmart active 3 - hàng chính hãng,vsmart,3.290.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/e3/62/f1/ebf60b6c592974d72877b3b021bb58d8.jpg,https://tiki.vn/dien-thoai-vsmart-active-3-hang-chinh-hang-p46753117.html,,
điện thoại xiaomi poco x3 - hàng chính hãng,xiaomi,4.990.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/01/ca/08/6fdc7404415e546bb209c5253219fad1.png,https://tiki.vn/dien-thoai-xiaomi-poco-x3-128gb-ram-6gb-hang-chinh-hang-p67057190.html,,
điện thoại iphone 11 64gb - hàng nhập khẩu,iphone,15.550.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-11-64gb-hang-nhap-khau-p34016501.html,,
điện thoại vsmart star 5 (3gb/32gb) - hàng chính hãng,vsmart,2.360.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/67/49/ef/f6ac7c4c1d3f40a0111e81d0b08d5acc.jpg,https://tiki.vn/dien-thoai-vsmart-star-5-3gb-32gb-hang-chinh-hang-p85255906.html,,
điện thoại realme c15 (4gb/64g) - hàng chính hãng,realme,3.090.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/59/ec/01/dcdc5f21defb3e18d6cf43833cd0e92d.jpg,https://tiki.vn/dien-thoai-realme-c15-4gb-64g-hang-chinh-hang-p73174156.html,,
điện thoại samsung galaxy a11 (32gb/3gb) - hàng chính hãng - (đã kích hoạt bảo hành điện tử),samsung,2.639.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-samsung-galaxy-a11-32gb-3gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p54913203.html,,
điện thoại xiaomi poco x3 pro - hàng chính hãng,xiaomi,5.690.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/4b/e7/d8/070ab98e1f0e48d2a69c1845f67ac792.png,https://tiki.vn/dien-thoai-xiaomi-poco-x3-pro-hang-chinh-hang-p87645053.html,,
điện thoại oppo reno 3 pro (8gb/256gb) - hàng chính hãng,oppo,6.490.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/34/b8/e7/0377d91e4e30c48bdd1577ba128ca3be.jpg,https://tiki.vn/dien-thoai-oppo-reno-3-pro-8gb-256gb-hang-chinh-hang-p54028954.html,,
điện thoại samsung galaxy s21 ultra 5g (12gb/128gb) - hàng chính hãng,samsung,21.814.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c5/f1/57/e1ce9edeb8c87db9ec4adf5bbe6a1344.png,https://tiki.vn/dien-thoai-samsung-galaxy-s21-ultra-hang-chinh-hang-p74810915.html,,
điện thoại iphone 11 128gb - hàng nhập khẩu,iphone,17.000.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-11-128gb-hang-nhap-khau-p33996665.html,,
điện thoại vsmart joy 3 - hàng chính hãng,vsmart,2.790.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-vsmart-joy-3-hang-chinh-hang-p48524359.html,,
điện thoại xiaomi redmi note 9 (3gb/64gb) - hàng chính hãng,xiaomi,3.349.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c3/9d/ce/2f2cf3e1bf16b2a2a482641dca62fe73.png,https://tiki.vn/dien-thoai-xiaomi-redmi-note-9-3gb-64gb-hang-chinh-hang-p55584843.html,,
điện thoại samsung galaxy m11 (3gb/32gb) - hàng chính hãng,samsung,2.750.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/9a/d8/a2/ee6fd1f6a847e1d234c46eb5666cb129.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-m11-3gb-32gb-hang-chinh-hang-p52717588.html,,
điện thoại samsung galaxy a10s (2gb/32gb) - hàng chính hãng,samsung,2.629.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d7/84/2e/cb10342d637fe64e335dbd27f4f1700c.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-a10s-32gb-2gb-hang-chinh-hang-p25918805.html,,
điện thoại iphone 12 pro max 128gb - hàng chính hãng,iphone,29.750.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-12-pro-max-128gb-hang-chinh-hang-p70771651.html,,
điện thoại iphone 12 pro 128gb - hàng chính hãng,iphone,26.999.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-12-pro-128gb-hang-chinh-hang-p71198345.html,,
điện thoại xiaomi redmi note 10 (4gb/64gb) - hàng chính hãng,xiaomi,4.090.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/41/d5/c9/dfa4b2a4de2c80bf23bf0b50bd1d8b03.jpg,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10-4gb-64gb-hang-chinh-hang-p85042408.html,,
điện thoại vsmart aris (8gb/128gb) - hàng chính hãng,vsmart,5.790.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d6/cf/3c/c00776b660a8b18c391ac3c8402028d4.jpg,https://tiki.vn/dien-thoai-vsmart-aris-8gb-128gb-hang-chinh-hang-p73113762.html,,
điện thoại samsung galaxy a12 (4gb/128gb) - hàng chính hãng,samsung,4.190.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/09/90/19/e692e2fdc1810e5b792b07b3ddfe5e9d.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-a12-4gb-128gb-hang-chinh-hang-p74932860.html,,
điện thoại xiaomi poco x3 nfc (6gb/128gb) - hàng chính hãng,xiaomi,5.390.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/b6/fa/cf/c4914b92e3e00de064f07aa3e0fb1608.jpg,https://tiki.vn/dien-thoai-xiaomi-poco-x3-nfc-6gb-128gb-hang-chinh-hang-p73655906.html,,
điện thoại iphone 12 pro 256gb - hàng chính hãng,iphone,28.990.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-12-pro-256gb-hang-chinh-hang-p71198812.html,,
điện thoại iphone 12 pro 128gb - hàng chính hãng,iphone,26.990.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/dien-thoai-iphone-12-pro-128gb-hang-chinh-hang-p71198345.html,,
điện thoại samsung galaxy a12 (4gb/128gb) - hàng chính hãng,samsung,3.650.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/09/90/19/e692e2fdc1810e5b792b07b3ddfe5e9d.jpg,https://tiki.vn/dien-thoai-samsung-galaxy-a12-4gb-128gb-hang-chinh-hang-p74932860.html,,
oppo a15,oppo,3490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1oppo-a15-bla-1.jpg,https://viettelstore.vn/dien-thoai/oppo-a15-pid179083.html,3gb,32gb
realme c20,realme,2490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-c20-grey-1.jpg,https://viettelstore.vn/dien-thoai/realme-c20-pid180196.html,2gb,32gb
realme c15,realme,3690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme%20c15-blu-1.jpg,https://viettelstore.vn/dien-thoai/realme-c15-pid161623.html,4 gb,64 gb (khả dụng 44gb)
iphone 12 pro 256gb pacific blue,iphone,28490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1639163571111098101.jpeg,https://viettelstore.vn/dien-thoai/iphone-12-pro-256gb-pacific-blue-pid195989.html,6gb,256gb
realme c12,realme,2990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme%20c12-blu-1.jpg,https://viettelstore.vn/dien-thoai/realme-c12-pid154865.html,3gb,32gb
samsung galaxy a32 4g,samsung,5990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/samsung-galaxy-a32-blu-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a32-4g-pid183195.html,6 gb,128 gb
samsung galaxy s21+ 5g 8/128gb,samsung,16990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/ss-galaxy-s21plus-purl-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-s21-pid149239.html,8gb,128gb
samsung galaxy s21 ultra 5g 12/128gb,samsung,22490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/ss-galaxy-s21ultr-whi-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-s21-ultra-5g-pid149240.html,12gb,128gb
samsung galaxy a12,samsung,3490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/ss-a12-blu-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a12-pid163063.html,4 gb,128 gb
vsmart live 4,vsmart,4290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18mths-vsmart%20live%204-blu-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-live-4-pid154473.html,6gb,64gb
vsmart active 3 6gb-64gb,vsmart,3990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1vsmart-active-3-6gb-64gb.jpg,https://viettelstore.vn/dien-thoai/vsmart-active-3-6gb-64gb-pid148014.html,6gb,64 gb
vsmart aris 6gb-64gb,vsmart,5990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18mths-vsmart%20aris-bla-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-aris-6gb-64gb-pid156968.html,6gb,64gb
vsmart joy 4 3gb/64gb,vsmart,3290000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18mths-vsmart%20joy%204-blac-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-joy-4-3gb-64gb-pid156997.html,3gb,64gb
vsmart aris pro,vsmart,8490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18mths-vsmart%20aris%20pro-gree-1.jpg,https://viettelstore.vn/dien-thoai/vsmart-aris-pro-pid156969.html,8gb,128gb
oppo a73,oppo,5490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/oppo-a73-oran-1.jpg,https://viettelstore.vn/dien-thoai/oppo-a73-pid181204.html,6gb,128gb
oppo a93,oppo,6490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/oppo-a93-bla-1.jpg,https://viettelstore.vn/dien-thoai/oppo-a93-pid157507.html,8gb,128gb
xiaomi redmi 9c 3/64gb,xiaomi,2690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi-redmi-9c-grey-18th.jpg,https://viettelstore.vn/dien-thoai/xiaomi-redmi-9c-3-64gb-pid153257.html,3gb,64gb
samsung galaxy a72 8/256gb,samsung,10990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/samsung-galaxy-a72-bla-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a72-pid183194.html,8gb,256gb
samsung galaxy a52 8/128gb,samsung,8490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/samsung-galaxy-a52-whi-1.jpg,https://viettelstore.vn/dien-thoai/samsung-galaxy-a52-pid183193.html,8gb,128 gb
oppo reno5,oppo,8690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1oppo-reno5-silver-1.jpg,https://viettelstore.vn/dien-thoai/oppo-reno5-pid161676.html,8 gb,128 gb
oppo reno5 5g,oppo,11990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/oppo-reno5-5g-sil-1.jpg,https://viettelstore.vn/dien-thoai/oppo-reno5-5g-pid182674.html,8gb,128gb
oppo a92,oppo,6490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/a92-whi-1.jpg,https://viettelstore.vn/dien-thoai/oppo-a92-pid150155.html,8 gb,128 gb
oppo reno4 pro,oppo,11990000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1reno4-pro-whi-1.jpg,https://viettelstore.vn/dien-thoai/oppo-reno4-pro-pid150780.html,8gb,256gb
oppo reno4,oppo,8490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/1reno4-blac-1.jpg,https://viettelstore.vn/dien-thoai/oppo-reno4-pid150777.html,8gb,128gb
xiaomi mi 10t pro 5g 8/256gb,xiaomi,11490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/lg-5g-xiaomi-mi-10t-pro-5g-8gb-128gb-bla-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-mi-10t-pro-5g-8-256gb-pid158176.html,8gb,256gb
realme 6i,realme,4690000,https://cdn1.viettelstore.vn/images/product/productimage/medium/realme-6i--gre1.jpg,https://viettelstore.vn/dien-thoai/realme-6i-pid148548.html,4 gb,128 gb
xiaomi mi poco x3 nfc 6/128gb,xiaomi,5790000,https://cdn1.viettelstore.vn/images/product/productimage/medium/18ths-mi%20poco%20x3%20nfc%206-128gb-grey-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-mi-poco-x3-nfc-6-128gb-pid156663.html,6gb,128gb
xiaomi mi 10t pro 5g 8/128gb,xiaomi,10490000,https://cdn1.viettelstore.vn/images/product/productimage/medium/xiaomi%20mi%2010t%20pro%205g%208gb-128gb-blu-1.jpg,https://viettelstore.vn/dien-thoai/xiaomi-mi-10t-pro-5g-8-128gb-pid181171.html,8gb,128gb
